# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
29.661;3379.5;-57.204;-8.509;74.771;8.5986;-2180.6;-3.0814;2180.6;-179.92;48.15;1.2378;52;19.968;9.8018;0.19115;0.0065518;-3.3676;-0.013316;11649;0;4.9398;0.091443;1895.8;1158.3;5.2677;0.22332;8859554;0;20.674;0.58327;0.58334;0.33486;0.17032;0.078084;0.05681;0.30105;-1.2904e-4;0;0;0;0;-0.0020671;0.0086894;140;153.94;-51.828;-179.8;NaN;-7.6168;659.42;326.68;0.05;0.33088
29.711;3376.6;-57.63;-8.4686;75.057;8.5555;-2183.1;-3.0893;2183.1;-179.92;48.087;1.2159;52;19.968;9.8018;0.14811;0.0065518;-2.4325;-0.0080638;11649;0;4.9398;0.091443;1896.5;1158.3;5.2723;0.2244;8904714;0;20.883;0.58333;0.58337;0.33484;0.17037;0.078123;0.043982;0.23327;-2.4915e-4;0;0;0;0;-0.0010681;0.0087046;140;153.94;-51.973;-179.8;NaN;-7.5981;659.67;326.69;0.05;0.33135
29.761;3373.7;-58.047;-8.27;75.344;8.3264;-2185.5;-3.0973;2185.5;-179.92;48.033;0.96773;52;19.968;9.8018;0.19554;0.0065518;2.6444;0.024926;11649;0;4.9398;0.091443;1895.8;1158.3;5.2674;0.22459;8915069;0;20.929;0.58335;0.58341;0.33484;0.17037;0.07813;0.058128;0.30499;8.6369e-5;0;0;0;0;0.00126;0.0087206;140;153.94;-52.093;-179.8;NaN;-7.5793;659.92;326.71;0.05;0.33177
29.811;3370.8;-58.459;-8.2009;75.632;8.2503;-2187.9;-3.1053;2187.9;-179.92;47.986;0.90101;52;19.968;9.8018;0.29113;0.0065517;3.7267;0.020628;11649;0;4.9398;0.091443;1894.4;1158.3;5.2576;0.22541;8950159;0;21.094;0.58339;0.58355;0.33483;0.17041;0.078159;0.086727;0.45348;-3.7514e-4;0;0;0;0;0.0024842;0.0087372;140;153.94;-52.251;-179.8;NaN;-7.5604;660.18;326.72;0.05;0.3322
29.861;3367.9;-58.867;-8.1198;75.921;8.1601;-2190.3;-3.1133;2190.3;-179.92;47.944;0.80948;52;19.968;9.8018;0.41226;0.0065517;5.3961;0.015265;11649;0;4.9398;0.091443;1892.7;1158.3;5.2451;0.22593;8973433;0;21.207;0.58343;0.58373;0.33482;0.17043;0.078178;0.12314;0.64079;-3.7512e-4;0;0;0;0;0.0051839;0.0087542;140;153.94;-52.476;-179.8;NaN;-7.5413;660.43;326.73;0.05;0.33279
29.911;3364.9;-59.273;-8.1273;76.21;8.1703;-2192.6;-3.1213;2192.7;-179.92;47.903;0.83648;52;19.968;9.8018;0.37129;0.0065518;7.2384;0.011601;11649;0;4.9398;0.091443;1893.3;1158.3;5.2494;0.22666;9004974;0;21.351;0.58347;0.58372;0.33481;0.17046;0.078205;0.11081;0.57231;-2.4305e-4;0;0;0;0;0.0092676;0.0087714;140;153.94;-52.793;-179.8;NaN;-7.5221;660.69;326.74;0.05;0.33323
29.961;3362;-59.68;-8.1487;76.5;8.1958;-2195;-3.1292;2195;-179.92;47.86;0.87706;52;19.968;9.8018;0.30815;0.0065518;8.6813;0.0044108;11649;0;4.9398;0.091443;1894.2;1158.3;5.256;0.22721;9029741;0;21.463;0.5835;0.58367;0.3348;0.17048;0.078225;0.091845;0.46923;-2.8356e-4;0;0;0;0;0.013265;0.0087885;140;153.94;-53.192;-179.79;NaN;-7.5028;660.95;326.75;0.05;0.3337
30.011;3359;-60.085;-8.0836;76.792;8.1213;-2197.4;-3.1372;2197.4;-179.92;47.819;0.78204;52;19.968;9.8018;0.41372;0.0065518;10.465;6.2691e-4;11649;0;4.9398;0.091443;1892.7;1158.3;5.2451;0.22705;9025990;0;21.445;0.58349;0.5838;0.3348;0.17047;0.078219;0.12359;0.62922;2.0972e-4;0;0;0;0;0.019302;0.008806;140;153.94;-53.669;-179.79;NaN;-7.4833;661.21;326.76;0.05;0.33416
30.061;3356;-60.492;-8.1989;77.084;8.254;-2199.8;-3.1452;2199.8;-179.92;47.776;0.9525;52;19.968;9.8018;0.17614;0.0065518;11.808;-0.023601;11649;0;4.9398;0.091443;1896.1;1158.3;5.2697;0.22765;9052604;0;21.559;0.58353;0.58359;0.33479;0.17049;0.078241;0.052349;0.25158;2.2372e-4;0;0;0;0;0.024444;0.0088234;140;153.94;-54.231;-179.79;NaN;-7.4637;661.47;326.78;0.05;0.33458
30.111;3352.9;-60.906;-8.3688;77.376;8.4567;-2202.2;-3.1532;2202.2;-179.92;47.723;1.2163;52;19.968;9.8018;0.17562;0.0065518;-11.845;-0.055012;11649;0;4.9398;0.091443;1896.1;1158.3;5.2699;0.2285;9089033;0;21.731;0.58358;0.58364;0.33478;0.17053;0.078272;0.052198;0.29996;-2.6119e-4;0;0;0;0;-0.024413;0.0088401;140;153.94;-54.829;-179.79;NaN;-7.444;661.73;326.79;0.05;0.3351
30.161;3349.9;-61.331;-8.6202;77.667;8.7734;-2204.6;-3.1612;2204.6;-179.92;47.651;1.6326;52;19.968;9.8019;0.68805;0.0065517;-9.605;-0.025248;11649;0;4.9398;0.091443;1888.8;1158.3;5.2174;0.22999;9151136;0;22.057;0.58367;0.58451;0.33476;0.17059;0.078327;0.20681;1.095;2.9366e-4;0;0;0;0;-0.015843;0.0088554;140;153.94;-55.375;-179.78;NaN;-7.4242;662;326.8;0.05;0.33559
30.211;3346.8;-61.765;-8.6903;77.957;8.8701;-2207;-3.1692;2207;-179.92;47.565;1.777;52;19.968;9.8019;0.85339;0.0065517;-5.7175;-0.022096;11649;0;4.9398;0.091443;1886.5;1158.3;5.2008;0.23098;9193262;0;22.275;0.58373;0.58501;0.33474;0.17063;0.078363;0.25744;1.3444;6.9246e-5;0;0;0;0;-0.0055655;0.0088698;140;153.94;-55.761;-179.78;NaN;-7.4042;662.26;326.81;0.048124;0.33609
30.259;3343.8;-62.181;-8.6095;78.236;8.7723;-2209.3;-3.177;2209.3;-179.92;47.481;1.6823;52;19.968;9.8019;0.73136;0.0065516;-1.9705;-0.020268;11649;0;4.9398;0.091443;1888.2;1158.3;5.2133;0.23166;9223323;0;22.405;0.58378;0.58472;0.33473;0.17066;0.078389;0.22006;1.1476;3.8889e-4;0;0;0;0;-6.5711e-4;0.0088836;140;153.94;-55.944;-179.78;NaN;-7.3848;662.52;326.82;0.05;0.33658
30.309;3340.7;-62.609;-8.4956;78.528;8.6348;-2211.6;-3.185;2211.6;-179.92;47.4;1.544;52;19.968;9.8019;0.54866;0.0065517;1.2226;-0.02015;11649;0;4.9398;0.091443;1890.8;1158.3;5.232;0.23269;9267167;0;22.6;0.58384;0.58438;0.33472;0.1707;0.078427;0.16445;0.86062;-1.9167e-4;0;0;0;0;2.5073e-4;0.0088985;140;153.94;-55.959;-179.78;NaN;-7.3645;662.79;326.84;0.05;0.33701
30.359;3337.5;-63.03;-8.335;78.821;8.4418;-2214;-3.193;2214;-179.92;47.328;1.3387;52;19.968;9.8019;0.28195;0.0065514;3.2648;-0.022607;11649;0;4.9398;0.091443;1894.7;1158.3;5.2595;0.23383;9315314;0;22.818;0.58391;0.58405;0.3347;0.17074;0.07847;0.08403;0.44008;1.9765e-4;0;0;0;0;0.0017703;0.0089142;140;153.94;-55.841;-179.79;NaN;-7.3441;663.07;326.85;0.05;0.33747
30.409;3334.4;-63.443;-8.1826;79.114;8.2638;-2216.4;-3.201;2216.4;-179.92;47.265;1.156;52;19.968;9.8019;0.038203;0.0065513;4.1348;-0.072053;11649;0;4.9398;0.091443;1898.2;1158.3;5.285;0.2352;9372975;0;23.095;0.584;0.584;0.33468;0.1708;0.078521;0.011327;0.057361;4.7864e-4;0;0;0;0;0.0028063;0.0089306;140;153.94;-55.651;-179.79;NaN;-7.3235;663.34;326.86;0.05;0.33789
30.459;3331.2;-63.846;-7.9395;79.408;7.983;-2218.7;-3.2091;2218.7;-179.92;47.216;0.83259;52;19.968;9.8019;0.3645;0.0065512;-3.2574;0.0079787;11649;0;4.9398;0.091443;1893.5;1158.3;5.2512;0.2361;9411618;0;23.292;0.58405;0.58429;0.33466;0.17084;0.078555;0.10885;0.57341;-7.7812e-5;0;0;0;0;-0.0017283;0.0089481;140;153.94;-55.458;-179.79;NaN;-7.3028;663.62;326.87;0.05;0.33833
30.509;3328;-64.239;-7.776;79.703;7.8017;-2221.1;-3.2171;2221.1;-179.92;47.179;0.63285;52;19.968;9.8019;0.61084;0.0065507;-0.70509;0.010149;11649;0;4.9398;0.091443;1890;1158.3;5.2261;0.23714;9456237;0;23.528;0.58412;0.58478;0.33465;0.17088;0.078595;0.1834;0.959;1.8202e-4;0;0;0;0;-8.0263e-5;0.0089666;140;153.94;-55.354;-179.79;NaN;-7.282;663.9;326.89;0.05;0.33875
30.559;3324.8;-64.625;-7.7057;79.997;7.7263;-2223.4;-3.2251;2223.5;-179.92;47.15;0.56457;52;19.968;9.8019;0.69417;0.0065506;2.7171;0.010591;11649;0;4.9398;0.091443;1888.8;1158.3;5.2178;0.23819;9501095;0;23.757;0.58419;0.58504;0.33463;0.17092;0.078635;0.20881;1.0879;4.4723e-4;0;0;0;0;0.0011813;0.0089857;140;153.94;-55.403;-179.79;NaN;-7.2611;664.18;326.9;0.05;0.33921
30.609;3321.5;-65.011;-7.7184;80.292;7.7423;-2225.8;-3.2332;2225.8;-179.92;47.121;0.60757;52;19.967;9.8019;0.64126;0.0065512;6.2373;0.0085346;11649;0;4.9398;0.091443;1889.6;1158.3;5.2233;0.23912;9541220;0;23.95;0.58425;0.58498;0.33461;0.17096;0.07867;0.19269;1.0002;4.0209e-4;0;0;0;0;0.0061765;0.0090048;140;153.94;-55.628;-179.79;NaN;-7.24;664.46;326.91;0.05;0.33964
30.659;3318.3;-65.398;-7.8209;80.586;7.8596;-2228.2;-3.2412;2228.2;-179.92;47.087;0.77869;52;19.967;9.802;0.4379;0.0065511;9.1304;0.0030393;11649;0;4.9398;0.091443;1892.5;1158.3;5.2442;0.24002;9580253;0;24.128;0.5843;0.58465;0.3346;0.171;0.078705;0.13101;0.67375;-1.1401e-4;0;0;0;0;0.013135;0.0090236;140;153.94;-56.016;-179.79;NaN;-7.2188;664.74;326.92;0.05;0.34007
30.709;3315;-65.795;-8.0261;80.881;8.1035;-2230.5;-3.2492;2230.5;-179.92;47.04;1.1178;52;19.967;9.802;0.047328;0.006551;10.348;-0.088646;11649;0;4.9398;0.091443;1898.2;1158.3;5.2847;0.24117;9629390;0;24.359;0.58438;0.58438;0.33458;0.17105;0.07875;0.014041;0.057672;4.2074e-4;0;0;0;0;0.016711;0.0090414;140;153.94;-56.512;-179.79;NaN;-7.1975;665.03;326.94;0.05;0.3405
30.759;3311.7;-66.2;-8.1889;81.174;8.308;-2232.9;-3.2573;2232.9;-179.92;46.977;1.4016;52;19.967;9.802;0.27418;0.0065508;-9.6795;-0.031246;11649;0;4.9398;0.091443;1894.9;1158.3;5.2613;0.24213;9670811;0;24.572;0.58444;0.58458;0.33457;0.17109;0.078787;0.081755;0.44512;6.1602e-6;0;0;0;0;-0.014504;0.0090582;140;153.94;-57.019;-179.78;NaN;-7.1761;665.31;326.95;0.05;0.34092
30.809;3308.4;-66.613;-8.3222;81.467;8.4849;-2235.2;-3.2653;2235.2;-179.92;46.9;1.6536;52;19.967;9.802;0.54475;0.0065505;-7.3936;-0.021654;11649;0;4.9398;0.091443;1891;1158.3;5.2336;0.24318;9715964;0;24.816;0.58451;0.58504;0.33455;0.17113;0.078828;0.1634;0.8638;-1.3121e-4;0;0;0;0;-0.0083886;0.0090741;140;153.94;-57.452;-179.78;NaN;-7.1545;665.6;326.96;0.05;0.34134
30.859;3305;-67.031;-8.3945;81.76;8.5888;-2237.6;-3.2734;2237.6;-179.92;46.813;1.8169;52;19.967;9.802;0.70656;0.00655;-3.9176;-0.018733;11649;0;4.9398;0.091443;1888.8;1158.3;5.2173;0.24435;9765994;0;25.085;0.58458;0.58547;0.33453;0.17118;0.078873;0.2127;1.1122;3.3732e-5;0;0;0;0;-0.0023325;0.0090892;140;153.94;-57.738;-179.78;NaN;-7.1328;665.89;326.98;0.05;0.34176
30.909;3301.7;-67.451;-8.3981;82.052;8.6045;-2239.9;-3.2814;2239.9;-179.92;46.72;1.8735;52;19.967;9.802;0.74539;0.0065496;0.1391;-0.017682;11649;0;4.9398;0.091443;1888.2;1158.3;5.2136;0.24571;9823791;0;25.385;0.58467;0.58566;0.33451;0.17124;0.078927;0.2246;1.1708;-8.14e-5;0;0;0;0;2.9078e-6;0.009104;140;153.94;-57.834;-179.78;NaN;-7.1109;666.18;326.99;0.048541;0.34219
30.957;3298.4;-67.858;-8.3038;82.335;8.4898;-2242.2;-3.2893;2242.2;-179.92;46.63;1.7676;52;19.967;9.802;0.61165;0.0065488;3.9606;-0.018647;11649;0;4.9398;0.091443;1890.2;1158.3;5.2273;0.2471;9882265;0;25.672;0.58476;0.58543;0.33448;0.1713;0.078982;0.18379;0.95872;3.376e-4;0;0;0;0;0.0023308;0.0091185;140;153.94;-57.731;-179.78;NaN;-7.0896;666.47;327;0.05;0.34262
31.007;3295;-68.265;-7.9908;82.628;8.095;-2244.5;-3.2973;2244.5;-179.92;46.554;1.2945;52;19.967;9.802;0.1018;0.006549;5.9325;-0.03956;11649;0;4.9398;0.091443;1897.5;1158.3;5.2799;0.24787;9916553;0;25.819;0.58482;0.58483;0.33447;0.17133;0.079013;0.030255;0.15459;-4.1723e-4;0;0;0;0;0.0051965;0.0091346;140;153.94;-57.472;-179.79;NaN;-7.0674;666.76;327.02;0.05;0.34304
31.057;3291.6;-68.658;-7.7345;82.922;7.791;-2246.8;-3.3054;2246.8;-179.92;46.498;0.93667;52;19.967;9.802;0.2945;0.006549;-5.3726;0.0042098;11649;0;4.9398;0.091443;1894.7;1158.3;5.26;0.249;9965009;0;26.075;0.58489;0.58505;0.33445;0.17138;0.079057;0.087901;0.46683;4.9062e-4;0;0;0;0;-0.0042231;0.0091522;140;153.94;-57.181;-179.79;NaN;-7.0452;667.06;327.03;0.05;0.34348
31.107;3288.1;-69.038;-7.4734;83.216;7.4954;-2249.1;-3.3135;2249.1;-179.92;46.461;0.57286;52;19.967;9.802;0.68243;0.0065489;-2.5309;0.0079176;11649;0;4.9398;0.091443;1889.2;1158.3;5.2205;0.24986;10003015;0;26.301;0.58495;0.58577;0.33444;0.17142;0.079092;0.20542;1.0729;-3.4186e-4;0;0;0;0;-9.3061e-4;0.0091711;140;153.94;-56.974;-179.79;NaN;-7.0228;667.36;327.04;0.05;0.34399
31.157;3284.7;-69.407;-7.3002;83.51;7.3079;-2251.5;-3.3215;2251.5;-179.92;46.439;0.33665;52;19.967;9.8021;0.92456;0.0065488;2.2641;0.008761;11649;0;4.9398;0.091443;1885.8;1158.3;5.1961;0.25055;10034000;0;26.49;0.585;0.5865;0.33443;0.17145;0.07912;0.27977;1.4526;2.1154e-4;0;0;0;0;7.4061e-4;0.0091912;140;153.94;-56.962;-179.8;NaN;-7.0003;667.66;327.06;0.037545;0.34449
31.195;3282.1;-69.682;-7.3599;83.73;7.3738;-2253.2;-3.3276;2253.2;-179.92;46.425;0.45233;52;19.967;9.8021;0.80487;0.0065485;6.0638;0.0077999;11649;0;4.9398;0.091443;1887.5;1158.3;5.2083;0.25143;10071809;0;26.672;0.58506;0.5862;0.33441;0.17149;0.079155;0.24294;1.2603;-2.0508e-4;0;0;0;0;0.0052749;0.0092063;140;153.94;-57.12;-179.79;NaN;-6.9833;667.89;327.07;0.042957;0.34497
31.238;3279.1;-69.999;-7.4147;83.983;7.4346;-2255.2;-3.3345;2255.2;-179.92;46.404;0.5438;52;19.967;9.8021;0.70145;0.0065487;9.8219;0.0048484;11649;0;4.9398;0.091443;1889;1158.3;5.2188;0.25191;10093912;0;26.773;0.58509;0.58596;0.3344;0.17151;0.079174;0.21127;1.0887;-3.1527e-4;0;0;0;0;0.013786;0.0092234;140;153.94;-57.463;-179.79;NaN;-6.9638;668.15;327.08;0.049519;0.34542
31.287;3275.6;-70.371;-7.6326;84.274;7.6857;-2257.5;-3.3425;2257.5;-179.92;46.369;0.90218;52;19.967;9.8021;0.32747;0.0065493;12.868;-0.0052806;11649;0;4.9398;0.091443;1894.3;1158.3;5.2571;0.2527;10129059;0;26.925;0.58514;0.58534;0.33439;0.17155;0.079206;0.097841;0.49125;1.9157e-4;0;0;0;0;0.023512;0.0092424;140;153.94;-58.034;-179.79;NaN;-6.9413;668.45;327.09;0.05;0.34594
31.337;3272;-70.76;-7.964;84.567;8.1009;-2259.8;-3.3506;2259.8;-179.92;46.31;1.4828;52;19.967;9.8021;0.25943;0.0065491;-13.034;-0.033106;11649;0;4.9398;0.091443;1895.3;1158.3;5.2643;0.25388;1.018e7;0;27.191;0.58522;0.58535;0.33437;0.1716;0.079255;0.077405;0.43184;-2.4051e-4;0;0;0;0;-0.023895;0.00926;140;153.94;-58.695;-179.78;NaN;-6.9183;668.76;327.11;0.05;0.34641
31.387;3268.5;-71.165;-8.1961;84.859;8.419;-2262.1;-3.3586;2262.1;-179.91;46.224;1.9244;52;19.967;9.8021;0.68595;0.0065486;-9.9942;-0.019148;11649;0;4.9398;0.091443;1889.2;1158.3;5.2208;0.25489;10224024;0;27.456;0.58529;0.58613;0.33435;0.17165;0.079296;0.20658;1.0922;4.2191e-4;0;0;0;0;-0.013938;0.0092757;140;153.94;-59.281;-179.78;NaN;-6.8953;669.07;327.12;0.048146;0.34688
31.436;3265.1;-71.563;-8.3043;85.139;8.5816;-2264.3;-3.3664;2264.4;-179.91;46.125;2.1638;52;19.967;9.8021;0.90256;0.0065489;-5.2861;-0.017004;11649;0;4.9398;0.091443;1886.2;1158.3;5.199;0.25588;10267163;0;27.713;0.58536;0.5868;0.33434;0.17169;0.079336;0.2731;1.4235;-4.728e-4;0;0;0;0;-0.0038688;0.0092898;140;153.94;-59.654;-179.78;NaN;-6.8729;669.37;327.13;0.036641;0.34731
31.472;3262.4;-71.867;-8.3066;85.352;8.5945;-2266;-3.3723;2266;-179.91;46.044;2.2059;52;19.967;9.8021;0.93015;0.0065488;-1.181;-0.015913;11649;0;4.9398;0.091443;1885.8;1158.3;5.1964;0.25671;10303239;0;27.91;0.58542;0.58694;0.33432;0.17173;0.079371;0.28163;1.4635;-1.1043e-4;0;0;0;0;-1.9186e-4;0.0093002;140;153.94;-59.773;-179.78;NaN;-6.8558;669.59;327.14;0.035395;0.34774
31.508;3259.9;-72.16;-8.2395;85.558;8.5083;-2267.7;-3.3781;2267.7;-179.91;45.967;2.1217;52;19.967;9.8021;0.83861;0.0065484;2.666;-0.016147;11649;0;4.9398;0.091443;1887.1;1158.3;5.2057;0.25758;10340525;0;28.098;0.58548;0.58672;0.33431;0.17177;0.079406;0.25344;1.3181;-2.2044e-4;0;0;0;0;9.7103e-4;0.0093104;140;153.94;-59.745;-179.78;NaN;-6.8393;669.81;327.15;0.039025;0.34817
31.547;3257.1;-72.479;-8.1052;85.784;8.3305;-2269.5;-3.3844;2269.5;-179.91;45.888;1.9243;52;19.967;9.8021;0.638;0.0065481;6.2481;-0.01783;11649;0;4.9398;0.091443;1890;1158.3;5.2261;0.25864;10386210;0;28.32;0.58556;0.58628;0.33429;0.17182;0.07945;0.192;0.9978;4.1212e-4;0;0;0;0;0.0052892;0.009322;140;153.94;-59.568;-179.78;NaN;-6.8209;670.06;327.17;0.05;0.3486
31.597;3253.4;-72.876;-7.761;86.076;7.8811;-2271.8;-3.3925;2271.8;-179.91;45.805;1.3706;52;19.967;9.8022;0.10288;0.0065478;8.5727;-0.046939;11649;0;4.9398;0.091443;1897.7;1158.3;5.2813;0.25964;1.043e7;0;28.52;0.58563;0.58565;0.33427;0.17187;0.079492;0.030608;0.15188;-1.5679e-4;0;0;0;0;0.00988;0.0093381;140;153.94;-59.184;-179.79;NaN;-6.7973;670.38;327.18;0.05;0.34902
31.647;3249.8;-73.256;-7.4281;86.368;7.4785;-2274;-3.4005;2274;-179.91;45.75;0.8662;52;19.967;9.8022;0.39091;0.006548;-7.5876;0.0026276;11649;0;4.9398;0.091443;1893.6;1158.3;5.2516;0.26077;10479006;0;28.799;0.58571;0.58598;0.33425;0.17192;0.079539;0.11704;0.62197;4.3336e-4;0;0;0;0;-0.0076722;0.0093562;140;153.94;-58.768;-179.79;NaN;-6.7736;670.69;327.19;0.05;0.34945
31.697;3246.1;-73.617;-7.05;86.66;7.0559;-2276.3;-3.4086;2276.3;-179.91;45.721;0.28842;52;19.967;9.8022;0.93151;0.0065479;-3.3139;0.0083361;11649;0;4.9398;0.091443;1885.9;1158.3;5.1969;0.26135;10506305;0;29.006;0.58575;0.58727;0.33424;0.17195;0.079563;0.28217;1.4681;2.9369e-4;0;0;0;0;-0.0014568;0.0093761;140;153.94;-58.481;-179.8;NaN;-6.7497;671.01;327.21;0.033972;0.34987
31.731;3243.6;-73.855;-6.9463;86.858;6.9479;-2277.9;-3.4141;2277.9;-179.91;45.715;0.14841;52;19.967;9.8022;1.0599;0.0065474;1.0361;0.0085524;11649;0;4.9398;0.091443;1884.1;1158.3;5.1841;0.26195;10532892;0;29.172;0.58579;0.58776;0.33423;0.17197;0.079588;0.32195;1.6692;3.6527e-4;0;0;0;0;1.4174e-4;0.0093904;140;153.94;-58.441;-179.8;NaN;-6.7334;671.23;327.22;0.029734;0.3503
31.76;3241.4;-74.061;-6.9173;87.031;6.9183;-2279.2;-3.4189;2279.2;-179.91;45.71;0.1143;52;19.967;9.8022;1.0866;0.0065476;5.0657;0.0084861;11649;0;4.9398;0.091443;1883.7;1158.3;5.1815;0.26236;10551606;0;29.278;0.58582;0.58788;0.33422;0.17199;0.079606;0.33028;1.7076;5.1564e-5;0;0;0;0;0.0033777;0.009403;140;153.94;-58.532;-179.8;NaN;-6.7191;671.42;327.23;0.028965;0.35073
31.789;3239.3;-74.261;-6.9128;87.2;6.9136;-2280.6;-3.4236;2280.6;-179.91;45.708;0.10417;52;19.967;9.8022;1.0866;0.006548;9.0972;0.0076919;11649;0;4.9398;0.091443;1883.8;1158.3;5.1815;0.26251;1.056e7;0;29.321;0.58583;0.58789;0.33422;0.172;0.079612;0.33028;1.7005;-4.4183e-4;0;0;0;0;0.01088;0.0094154;140;153.94;-58.737;-179.79;NaN;-6.7052;671.61;327.24;0.029045;0.35118
31.818;3237.1;-74.463;-7.0303;87.37;7.0365;-2281.9;-3.4283;2281.9;-179.91;45.702;0.29397;52;19.967;9.8022;0.90517;0.0065478;12.834;0.0061729;11649;0;4.9398;0.091443;1886.3;1158.3;5.1997;0.26285;10575814;0;29.375;0.58586;0.5873;0.33421;0.17202;0.079626;0.27407;1.4032;3.5207e-4;0;0;0;0;0.021598;0.0094277;140;153.94;-59.057;-179.79;NaN;-6.6911;671.8;327.24;0.035098;0.35161
31.853;3234.5;-74.714;-7.2777;87.575;7.3122;-2283.5;-3.434;2283.5;-179.91;45.685;0.70915;52;19.967;9.8022;0.51805;0.0065477;15.996;0.0016364;11649;0;4.9398;0.091443;1891.8;1158.3;5.239;0.2634;10600603;0;29.461;0.5859;0.58638;0.3342;0.17204;0.07965;0.15556;0.78193;4.0028e-4;0;0;0;0;0.033409;0.0094419;140;153.94;-59.568;-179.79;NaN;-6.6741;672.02;327.25;0.05;0.35203
31.903;3230.7;-75.088;-7.6907;87.866;7.8264;-2285.8;-3.4421;2285.8;-179.91;45.631;1.4511;52;19.967;9.8022;0.16635;0.0065474;-16.972;-0.042397;11649;0;4.9398;0.091443;1896.9;1158.3;5.2753;0.26429;1.064e7;0;29.656;0.58596;0.58601;0.33419;0.17208;0.079687;0.049578;0.29915;9.814e-5;0;0;0;0;-0.037355;0.0094602;140;153.94;-60.41;-179.78;NaN;-6.6498;672.35;327.27;0.05;0.35246
31.953;3227;-75.481;-8.0017;88.156;8.2634;-2288.1;-3.4501;2288.1;-179.91;45.543;2.0633;52;19.967;9.8022;0.71055;0.0065478;-13.922;-0.018011;11649;0;4.9398;0.091443;1889.1;1158.3;5.2196;0.26502;10673721;0;29.881;0.58601;0.58691;0.33418;0.17212;0.079718;0.21429;1.1439;4.6048e-5;0;0;0;0;-0.024992;0.0094762;140;153.94;-61.197;-179.78;NaN;-6.6253;672.68;327.28;0.042297;0.35288
31.996;3223.8;-75.824;-8.2079;88.4;8.5842;-2290;-3.457;2290;-179.91;45.445;2.5135;52;19.967;9.8022;1.0853;0.006548;-8.7925;-0.015382;11649;0;4.9398;0.091443;1883.8;1158.3;5.1821;0.26592;10713304;0;30.16;0.58608;0.58814;0.33416;0.17216;0.079757;0.32997;1.7199;8.9203e-5;0;0;0;0;-0.0099009;0.0094883;140;153.94;-61.684;-179.77;NaN;-6.6045;672.95;327.3;0.02793;0.35333
32.024;3221.6;-76.055;-8.2826;88.561;8.7114;-2291.2;-3.4615;2291.3;-179.91;45.372;2.6992;52;19.967;9.8023;1.2296;0.0065478;-4.4959;-0.014665;11649;0;4.9398;0.091443;1881.8;1158.3;5.1679;0.26661;10743327;0;30.356;0.58613;0.58875;0.33415;0.17219;0.079786;0.37502;1.9411;2.7318e-4;0;0;0;0;-0.0025752;0.0094956;140;153.94;-61.871;-179.77;NaN;-6.5907;673.14;327.3;0.024613;0.3538
32.048;3219.8;-76.259;-8.2897;88.702;8.7324;-2292.4;-3.4655;2292.4;-179.91;45.305;2.745;52;19.967;9.8023;1.2571;0.0065478;-0.41807;-0.014301;11649;0;4.9398;0.091443;1881.5;1158.3;5.1653;0.26723;1.077e7;0;30.514;0.58617;0.58892;0.33414;0.17222;0.079813;0.38364;1.9821;-3.674e-4;0;0;0;0;-2.2162e-5;0.009502;140;153.94;-61.932;-179.77;NaN;-6.5785;673.3;327.31;0.023986;0.35433
32.072;3217.9;-76.457;-8.1765;88.839;8.5617;-2293.4;-3.4694;2293.5;-179.91;45.241;2.5393;52;19.966;9.8023;1.0839;0.0065478;3.3408;-0.013939;11649;0;4.9398;0.091443;1883.9;1158.3;5.1825;0.26756;10785517;0;30.562;0.5862;0.58825;0.33413;0.17224;0.079827;0.32959;1.7064;-3.0967e-5;0;0;0;0;0.0014117;0.0095083;140;153.94;-61.895;-179.77;NaN;-6.5666;673.46;327.32;0.027786;0.35479
32.1;3215.8;-76.681;-7.982;88.999;8.2735;-2294.7;-3.4739;2294.7;-179.91;45.176;2.1768;52;19.966;9.8023;0.77851;0.0065477;6.8027;-0.013904;11649;0;4.9398;0.091443;1888.2;1158.3;5.2132;0.26792;10802164;0;30.602;0.58622;0.5873;0.33412;0.17226;0.079842;0.23518;1.2202;2.9472e-5;0;0;0;0;0.0058375;0.0095162;140;153.94;-61.752;-179.77;NaN;-6.5528;673.64;327.33;0.038745;0.35535
